18398873, Tandoor Nawabi,Tandoor Nawabi, Afghani, Biryani, North Indian, Chinese, Mughlai, Indian, Kebab,
18277612, Shree Krishna Mistanna Bhandar,Shree Krishna Mistanna Bhandar, Mishti,,,,,,,
21132, Desi Express,Desi Express, North Indian,,,,,,,
21319, Bono Phool,Bono Phool, Chinese, North Indian,,,,,,
22104, Super Haji Biryani,Super Haji Biryani, Biryani, North Indian,,,,,,
18224060, Nawab Sahab,Only Nawab Sahab, Biryani, Mughlai, Kebab, Rolls, Chinese, North Indian,,
18332684, Anandamayee Sweets,Anandamayee Sweets, Mishti,,,,,,,
25204, Vishal Pastry,Vishal Pastry, Bakery, Desserts, Fast Food,,,,,
23345, Angithi,Angithi, North Indian, Chinese,,,,,,
20816, Night Queen,Night Queen, Chinese, North Indian,,,,,,
18281722, Shingaraaz, Error Code = 404,,,,,,,,
25230, Ganache Panache, Error Code = 404,,,,,,,,
23993, Roll N Tandoor,Roll N Tandoor, Mughlai, Street Food, Rolls,,,,,
24179, Chiku's Kitchen,Chiku's Kitchen, Fast Food,,,,,,,
22228, Tutur Kitchen,Tutur Kitchen, Chinese, North Indian,,,,,,
23739, Pepsi Snacks Bar,Pepsi Snacks Bar, Street Food,,,,,,,
23189, Dover Snacks,Dover Snacks, South Indian, Chinese, North Indian,,,,,
18143253, Snacks & More,Snacks & More, Chinese, Continental, Beverages, Desserts, South Indian,,,
18436768, H??agen-Dazs,Häagen-Dazs, Ice Cream, Desserts, Beverages,,,,,
18420395, E Kitchen by Urban Feast, Error Code = 404,,,,,,,,
18431452, Ishee'z Kitchen,Ishee'z Kitchen, Fast Food, Continental,,,,,,
18431481, Deck 88,Deck 88, Chinese, Italian, North Indian, Continental, Asian,,,
18134912, Au Bon Pain, Error Code = 404,,,,,,,,
21454, Parashuram Restaurant,Parashuram Restaurant, Chinese, Indian, North Indian, South Indian,,,,
18265466, DB's Kitchen,DB's Kitchen, Chinese, Fast Food, Momos,,,,,
25130, The Love of Baking,The Love of Baking, Bakery, Desserts,,,,,,
25469, Fern Restaurant,Fern Restaurant, North Indian,,,,,,,
18217455, Cakes N Bakes, Error Code = 404,,,,,,,,
25233, Bamboo Stick, Error Code = 404,,,,,,,,
22850, Kanha,Kanha, North Indian, Street Food, Mishti,,,,,
22908, Bindass Food Plaza,Bindass Food Plaza, Chinese, North Indian,,,,,,
18259434, D'rice Wine, Error Code = 404,,,,,,,,
22219, Shivam Dhaba,Shivam Dhaba, North Indian, Chinese, Street Food,,,,,
18281754, Abby's Kitchen,Abby's Kitchen, Chinese, Momos,,,,,,
23201, Sutripti Sweets,Sutripti Sweets, Mishti,,,,,,,
18361653, Chinese Pandit,Chinese Pandit, Chinese, Momos,,,,,,
18420484, Benjamin Bangalee,Benjamin Bangalee, Bengali, Chinese, Seafood, Continental, Momos,,,
25730, Niranjan Sweets,Niranjan Sweets, Mishti,,,,,,,
18325245, New Punjabi Hotel,New Punjabi Hotel, Chinese, Indian, North Indian, South Indian,,,,
23087, Guru's Multicuisine Restaurant,Guru's Multicuisine Restaurant, North Indian, Mughlai, Chinese,,,,,
18453574, N2ICREAM,N2ICREAM, Ice Cream,,,,,,,
18134920, Food Streat,Food Streat, South Indian, North Indian,,,,,,
18354609, Ice Queen Parlour,Ice Queen Parlour, Ice Cream, Beverages,,,,,,
23117, Dhansiri,Dhansiri, Bengali, Bangladeshi,,,,,,
22099, Surma,Surma, Street Food, North Indian,,,,,,
21320, Twinkle,Twinkle, Chinese, North Indian,,,,,,
18249169, Yo Yo Momo,Yo Yo Momo, Chinese,,,,,,,
22898, Gotta Get Enerzy,Gotta Get Enerzy, Healthy Food, Juices,,,,,,
24653, Her Majesty's Pattiserie, Error Code = 404,,,,,,,,
18343740, Just Chinese,Just Chinese, Chinese, North Indian, Rolls, Kebab,,,,
22620, Tutu's Fast Food,Tutu's Fast Food, Chinese, North Indian, Street Food,,,,,
18325264, Coromandel Express,Coromandel Express, South Indian,,,,,,,
22513, Dish Of,Dish Of, Chinese, Fast Food,,,,,,
18016894, Tanu's Kitchen - Food Point, Error Code = 404,,,,,,,,
18017606, Gokul,Gokul, Mishti, Fast Food,,,,,,
25118, Cocoa,Cocoa, Bakery, Desserts,,,,,,
21228, Sweet Corn,Sweet Corn, Chinese, North Indian,,,,,,
23131, Tibetan Delight,Tibetan Delight, Tibetan, Chinese,,,,,,
18237079, Dana Pani,Dana Pani, Fast Food,,,,,,,
23872, Banzara,Banzara, Fast Food, Chinese,,,,,,
25011, Sharma Sweets,Sharma Sweets, South Indian, Street Food, Mishti,,,,,
18162680, Dhaka Biryani House, Error Code = 404,,,,,,,,
23398, Annaras,Annaras, Street Food, Mishti,,,,,,
24107, B.M. Fast Food,B.M. Fast Food, Fast Food, Chinese, Biryani,,,,,
21994, Tava,Tava, North Indian, Chinese,,,,,,
18162669, Fish Bar,Fish Bar, Street Food,,,,,,,
22856, Muskan Juice Centre,Muskan Juice Centre, Beverages, Juices,,,,,,
18386348, Sip & Sandwich,Sip & Sandwich, Sandwich, Fast Food,,,,,,
24776, Fusion,Fusion, North Indian, Chinese, Fast Food,,,,,
24329, Gokul Shree,Gokul Shree, Mishti, Fast Food,,,,,,
24870, Punjabi Adda,Punjabi Adda, Chinese, North Indian, Italian,,,,,
25655, Ketuz,Ketuz, Chinese, North Indian,,,,,,
21227, Calcutta Cafe,Calcutta Cafe, Chinese, North Indian,,,,,,
18440218, Jaswal Dhaba, Error Code = 404,,,,,,,,
24162, The Urban Spoon,The Urban Spoon, North Indian, Chinese, Fast Food,,,,,
23441, Baba Fast Food,Baba Fast Food, Street Food,,,,,,,
18420472, Shampa's Kitchen, Error Code = 404,,,,,,,,
20506, Super Fried Chicken Restaurant,Super Fried Chicken Restaurant, Chinese, Continental, North Indian,,,,,
18350794, Adi's Kitchen, Error Code = 404,,,,,,,,
23982, Batai Mistanna Bhandar,Batai Mistanna Bhandar, Mishti,,,,,,,
18433305, Little Mughal, Error Code = 404,,,,,,,,
18287437, Revv Up! @ Priya,Revv Up! @ Priya, Tea,,,,,,,
18296350, Speedy, Error Code = 404,,,,,,,,
20757, Silver Chimney, Error Code = 404,,,,,,,,
21753, King Khan,King Khan, North Indian, Chinese, Mughlai,,,,,
24450, Tanjore,Tanjore, Chinese, North Indian,,,,,,
23484, Raj Biryani,Raj Biryani, Street Food, Biryani,,,,,,
22544, New Shimla Biryani,New Shimla Biryani, Biryani,,,,,,,
23566, Panchu Babu Fast Food,Panchu Babu Fast Food, Fast Food,,,,,,,
22803, Green Chilly,Green Chilly, North Indian, Chinese,,,,,,
21334, Hotel Shivam Restaurant & Bar - Hotel Shivam,Hotel Shivam Restaurant & Bar - Hotel Shivam, North Indian, Chinese, Continental,,,,,
24108, Ghosh Sweets,Ghosh Sweets, Mishti,,,,,,,
22242, Om Shree Hari,Om Shree Hari, Street Food,,,,,,,
24992, Mughal Garden Restaurant,Mughal Garden Restaurant, North Indian,,,,,,,
22912, Shingha Bahini Mistanna Bhandar,Shingha Bahini Mistanna Bhandar, Mishti,,,,,,,
18386779, Papa Chow,Papa Chow, Chinese, Momos,,,,,,
22960, Saiji Confectionary,Saiji Confectionary, Fast Food,,,,,,,
22837, Monalisha Restaurant,Monalisha Restaurant, North Indian, Chinese,,,,,,
21755, Esplanade Bar & Restaurant,Esplanade Bar & Restaurant, Chinese, Tibetan,,,,,,
18311147, Cafe Ekante Open Air,Cafe Ekante Open Air, Bengali,,,,,,,
22921, New College Sweets,New College Sweets, Mishti,,,,,,,
25666, Zaitoon, Error Code = 404,,,,,,,,
18414392, Rollick,Rollick, Desserts, Ice Cream,,,,,,
18420519, Velvetiine, Error Code = 404,,,,,,,,
18311136, SBFC Food Funda, Error Code = 404,,,,,,,,
24249, Sheerazi,Sheerazi, North Indian, Chinese,,,,,,
23372, Zaikaa,Zaikaa, Biryani, Rolls, Kebab,,,,,
18296348, Cafe 'O', Error Code = 404,,,,,,,,
25537, Street Cafe,Street Cafe, Fast Food,,,,,,,
24078, Sana Fast Food, Error Code = 404,,,,,,,,
23972, New Royal Biryani,New Royal Biryani, Biryani,,,,,,,
24972, Upper Cakes,Upper Cakes, Bakery, Desserts,,,,,,
22605, Kalash Sweets,Kalash Sweets, Mishti,,,,,,,
18420390, HitWicket, Error Code = 404,,,,,,,,
24905, TG by Tanvi Ghai,TG by Tanvi Ghai, Bakery, Desserts,,,,,,
23502, Aahar,Aahar, Bengali, Chinese,,,,,,
18304542, Petuk, Error Code = 404,,,,,,,,
25225, Bake Free, Error Code = 404,,,,,,,,
17983808, Cakes N Beyond,Cakes N Beyond, Desserts, Bakery,,,,,,
25581, Cocoa Bean, Error Code = 404,,,,,,,,
24072, Laxminarayan Mistanna Bhandar,Laxminarayan Mistanna Bhandar, Mishti,,,,,,,
22732, Gouri's Kitchen,Gouri's Kitchen, Chinese, North Indian,,,,,,
18166919, Mosala Club,Masala Club, Chinese, Tibetan,,,,,,
24718, Gujrat Nimki House,Gujrat Nimki House, Desserts, Fast Food,,,,,,
22225, Pakawan Restaurant,Pakawan Restaurant, Chinese, North Indian,,,,,,
18253948, Smart Food Cafe,Smart Food Cafe, Chinese, North Indian,,,,,,
18265452, Mavin,Mavin, Bakery,,,,,,,
18398865, Jabbrr Afghani, Error Code = 404,,,,,,,,
18221909, Bon Ami,Bon Ami, Chinese, Momos,,,,,,
18440224, Swadisht Aahar, Error Code = 404,,,,,,,,
24991, Yum Tum,Yum Tum, Fast Food, Street Food, Momos,,,,,
24076, Maya's, Error Code = 404,,,,,,,,
22028, Spice Garden, Error Code = 404,,,,,,,,
18143247, Veggie Corner,Veggie Corner, Fast Food,,,,,,,
22043, Khao Piyo,Khao Piyo, Chinese, Street Food,,,,,,
23444, Marlin Restaurant cum Bar,Marlin Restaurant cum Bar, North Indian, Chinese,,,,,,
18166902, Chopsticks,Chopsticks, Chinese,,,,,,,
18382915, 0 Degree,0 Degree, Cafe, Fast Food,,,,,,
21490, A Step Up,A Step Up, Chinese, Fast Food,,,,,,
18386787, Aami Bangali,Aami Bangali, Bengali, Bangladeshi,,,,,,
22731, Royal City Hotel,Royal City Hotel, Mughlai, North Indian,,,,,,
18415465, Shawarma Kings,Shawarma Kings, Tibetan, Chinese, Burger, Lebanese, Desserts,,,
22923, Jadab Chandra Das,Jadab Chandra Das, Mishti,,,,,,,
24571, Turmeric,Turmeric, Bengali, North Indian, Chinese,,,,,
21951, La Oriental Resto Bar,La Oriental Resto Bar, North Indian, Chinese,,,,,,
24181, New Shahi Cuisine,New Shahi Cuisine, North Indian, Chinese, Street Food,,,,,
24114, Sital's,Sital's, South Indian,,,,,,,
18249187, Nisha's Bakery,Nisha's Bakery, Bakery, Desserts,,,,,,
23571, Sengupta's,Sengupta's, Bengali, Healthy Food, Biryani, Fast Food, North Indian, Mughlai, Bangladeshi, Indian
23780, Arman Biriyani,Arman Biriyani, Biryani,,,,,,,
18265432, Shahi,Shahi, North Indian,,,,,,,
21120, Ria Fast Food,Ria Fast Food, Fast Food, North Indian, Chinese,,,,,
21537, Aafreen Restaurant,Aafreen Restaurant, North Indian, Mughlai,,,,,,
18224034, Veg Dhaba, Error Code = 404,,,,,,,,
20662, Food.Com,Food.Com, Chinese, North Indian, South Indian,,,,,
18395957, The Fat Panda,The Fat Panda, Asian,,,,,,,
21155, Swastik Bar,Swastik Bar, Finger Food,,,,,,,
18431491, Baba Ka Dhaba, Error Code = 404,,,,,,,,
25686, Radha Shyam Sweets,Radha Shyam Sweets, Mishti,,,,,,,
20650, Janata Hotel and Restaurant,Janata Hotel and Restaurant, Chinese, North Indian,,,,,,
18451105, Chillz Live Ice Cream,Chillz Live Ice Cream, Ice Cream, Desserts,,,,,,
25213, Zoya Biriyani,Zoya Biriyani, Biryani, Mughlai,,,,,,
23807, Manthan Chinese,Manthan Chinese, Chinese,,,,,,,
18217439, Jabbrr Afghani, Error Code = 404,,,,,,,,
18323213, Yummy Kitchen,Yummy Kitchen, Biryani, Chinese,,,,,,
18420490, The Brewmaster,The Brewmaster, Continental, North Indian, Chinese, Thai,,,,
18420521, Nikunj, Error Code = 404,,,,,,,,
18213974, Baked & Fried,Baked & Fried, Street Food,,,,,,,
25452, Bakuli Brothers,Bakuli Brothers, Mishti,,,,,,,
18287726, Sam's Donut Hut,Sam's Donut Hut, Bakery,,,,,,,
18420488, Chat Hut,Chat Hut, Street Food,,,,,,,
18250389, The Royal Kitchen, Error Code = 404,,,,,,,,
21047, Tawa,Tawa, Fast Food, North Indian,,,,,,
18420498, Santa's Fantasea, Error Code = 404,,,,,,,,
23531, Appayan,Appayan, Mughlai, Chinese,,,,,,
18420509, Habhate,Havatey, Bengali,,,,,,,
23381, The Kasturi,The Kasturi, Chinese, North Indian,,,,,,
18381699, Mode 9,Mode 9, Bakery,,,,,,,
18296332, Vandana,Vandana, South Indian, Chinese,,,,,,
24958, Trincas Big Bite,Trincas Big Bite, North Indian, Chinese, Fast Food,,,,,
18017652, ChowHow, Error Code = 404,,,,,,,,
22131, Gupta Roll Centre,Gupta Roll Centre, Fast Food, Rolls,,,,,,
21837, Bhikharam Chandmal & Grandsons,Bhikharam Chandmal & Grandsons, Street Food, Mishti,,,,,,
24054, One Stop - Hotel The Sojourn,One Stop, Cafe,,,,,,,
22245, Fast Bite,Fast Bite, Street Food,,,,,,,
22710, New Mission Dhaba,New Mission Dhaba, Street Food,,,,,,,
18204094, Nani Lal Ghosh,Nani Lal Ghosh, Mishti,,,,,,,
24877, Steamos,Steamos, Tibetan, Chinese, Momos,,,,,
21268, Nirmala Snacks,Nirmala Snacks, Chinese, North Indian,,,,,,
17983766, New Chanchala,New Chanchala, Mishti,,,,,,,
24919, The Courtyard, Error Code = 404,,,,,,,,
18440247, Snacks Corner, Error Code = 404,,,,,,,,
18017613, Just Sandwich,Just Sandwich, Fast Food,,,,,,,
18386821, Cafe Heritage,Cafe Heritage, Cafe, Continental,,,,,,
18420477, Cafe Coffee O Kobita,Cafe Coffee O Kobita, Cafe,,,,,,,
23299, Zero Miles,Zero Miles, North Indian, Chinese,,,,,,
24157, Krishna Bhog,Krishna Bhog, Mishti,,,,,,,
18270263, Adhya's Gourmet,Adhya's Gourmet, Bengali, Desserts, North Indian, Street Food,,,,
23541, Haldiram & Sons Bhujiawala,Haldiram & Sons Bhujiawala, Mishti,,,,,,,
25086, Joy of Baking,Joy of Baking, Bakery, Desserts,,,,,,
22041, One Minute Snacks,One Minute Snacks, South Indian, Chinese, North Indian,,,,,
18420370, JW Lounge - JW Marriott,JW Lounge - JW Marriott Hotel Kolkata, Fast Food,,,,,,,
18398896, Momodo, Error Code = 404,,,,,,,,
24173, Mughal Biryani,Mughal Biryani, Biryani,,,,,,,
23527, Devdas Bar & Restaurant,Devdas Bar & Restaurant, North Indian, Chinese,,,,,,
23044, New Jal Khabar,New Jal Khabar, Mishti,,,,,,,
24728, Royal Sweets,Royal Sweets, Mishti,,,,,,,
23996, Punjabi Dhaba,Punjabi Dhaba, North Indian,,,,,,,
25161, Khana Khazana,Khana Khazana, Chinese, North Indian,,,,,,
18355597, Spice @ Adda,Spice @ Adda, Fast Food, Mughlai, North Indian,,,,,
25739, Henglu,Henglu, North Indian, Chinese,,,,,,
22504, Limelight Restaurant,Limelight Restaurant, North Indian, Chinese,,,,,,
23483, New Gupta Mukhoruchi Roll Centre,New Gupta Mukhoruchi Roll Centre, Street Food, Rolls,,,,,,
24734, Bikaner Bhujiawala,Bikaner Bhujiawala, Fast Food, Mishti,,,,,,
24149, Lokenath Restaurant,Lokenath Restaurant, North Indian, Chinese,,,,,,
23772, Deshbandhu Mistanna Bhandar,Deshbandhu Mistanna Bhandar, Desserts, Mishti,,,,,,
18224032, Rannawala, Error Code = 404,,,,,,,,
22961, Russel Point, Error Code = 404,,,,,,,,
25186, Rock & Roll,Rock & Roll, Chinese, North Indian, Rolls,,,,,
23968, Laxmi Sweets,Laxmi Sweets, Mishti,,,,,,,
18361637, Aaha Momo, Error Code = 404,,,,,,,,
18143256, Sonar Sansar,Sonar Sansar, North Indian, Chinese,,,,,,
18435840, Cakes,Cakes, Bakery,,,,,,,
18398852, …??…??…??(Mach) N More, Error Code = 404,,,,,,,,
25497, Haji Biriyani,Haji Biriyani, Biryani, Mughlai,,,,,,
25741, Tukai Idly Dosa,Tukai Idly Dosa, South Indian,,,,,,,
22530, Cecil Bar & Restaurant,Cecil Bar & Restaurant, North Indian,,,,,,,
23489, The Cake Boutique,The Cake Boutique, Desserts,,,,,,,
25493, Sri Gopal's Misthanna Bhandar,Sri Gopal's Misthanna Bhandar, Mishti,,,,,,,
25196, Lord Fast Food Center,Lord Fast Food Center, Chinese, North Indian,,,,,,
18388058, Steaming Mug,Steaming Mug, Cafe,,,,,,,
22240, Aahar Hotel & Restaurant,Aahar Hotel & Restaurant, Chinese,,,,,,,
18398859, Big Fat Shawarma, Error Code = 404,,,,,,,,
18309458, Nh2 Food Junction,Nh2 Food Junction, North Indian,,,,,,,
25023, Mahaprabhu Mistanna Bhander,Mahaprabhu Mistanna Bhander, Mishti,,,,,,,
18361630, Behala Cafe,Behala Cafe, Chinese, North Indian,,,,,,
24890, Kafe Shot,Kafe Shot, Cafe, Fast Food, Beverages,,,,,
24469, Bhikharam Chandmal,Bhikharam Chandmal, Street Food, South Indian, Mishti,,,,,
22784, Footlose - Ffort Raichak,Footlose - Ffort Raichak, Finger Food,,,,,,,
24804, Bhel Junction,Bhel Junction, Street Food,,,,,,,
18262374, Dessert Walla,Dessert Walla, Bakery,,,,,,,
21332, Bedwin Dawat,Bedwin Dawat, North Indian, Fast Food,,,,,,
22246, Classic Snacks,Classic Snacks, Street Food, North Indian,,,,,,
25114, Asian Bistro,Asian Bistro, Chinese, North Indian, Mughlai,,,,,
25765, Food Fanda, Error Code = 404,,,,,,,,
20717, Regale,Regale, Chinese, North Indian,,,,,,
18265451, Mamamia, Error Code = 404,,,,,,,,
20397, Parijat Restaurant,Parijat Restaurant, Chinese, North Indian,,,,,,
23066, South Indian Cafe,South Indian Cafe, South Indian,,,,,,,
22693, Tandoor Hut,Tandoor Hut, Chinese, North Indian, Street Food,,,,,
25625, Crazy Food, Error Code = 404,,,,,,,,
25382, Mone Rekho,Mone Rekho, Street Food, North Indian, Chinese,,,,,
22796, Shri Ram Bhojnalaya,Shri Ram Bhojnalaya, North Indian,,,,,,,
25214, Vista - Hotel Thames International,Vista, North Indian, Chinese, Bengali,,,,,
18311129, Munchew,Munchew, Chinese,,,,,,,
18070794, Mullick Sweets,Mullick Sweets, Street Food, Mishti,,,,,,
25541, Yummy Bites,Yummy Bites, Fast Food,,,,,,,
18431447, Sky Lounge - Park Prime,Sky Lounge - Park Prime, Finger Food,,,,,,,
18265436, Chat Pata,Chat Pata, Street Food,,,,,,,
17983792, Ganpati Food Plaza,Ganpati Food Plaza, North Indian, Rajasthani,,,,,,
24901, Hot N Fresh,Hot N Fresh, Fast Food,,,,,,,
18017625, Weekend Flavour, Error Code = 404,,,,,,,,
23980, Jathamasai Mistanna Bhandar,Jathamasai Mistanna Bhandar, Mishti,,,,,,,
23784, Sharma Jalpan,Sharma Jalpan, Street Food, Mishti,,,,,,
18287233, Bala G,Bala G, South Indian, North Indian, Chinese,,,,,
18217467, Marhaba, Error Code = 404,,,,,,,,
18162661, Vriddhi's La Cafe Fresco, Error Code = 404,,,,,,,,
25108, Coffee Blues, Error Code = 404,,,,,,,,
23867, Zest Sweets & Snacks,Zest Sweets & Snacks, Desserts,,,,,,,
18224056, UG Reincarnated - HHI,UG Reincarnated - HHI, Finger Food,,,,,,,
25144, Eat Out At Home,Eat Out At Home, Desserts, Lebanese, Mexican, Italian, Mediterranean, Chinese, North Indian, Japanese
24470, Bhikharam Chandmal,Bhikharam Chandmal, Street Food, South Indian, Mishti,,,,,
25745, Sarathi,Sarathi Veg Kitchen, Mishti, Fast Food,,,,,,
22728, Chakraborty Brothers, Error Code = 404,,,,,,,,
21254, May Fair Bar & Restauarant,May Fair Bar & Restauarant, North Indian, Chinese,,,,,,
24143, Golden Inn,Golden Inn, Chinese, North Indian,,,,,,
18414435, Burger Jack, Error Code = 404,,,,,,,,
18421872, Papa's Kitchen, Error Code = 404,,,,,,,,
24218, Mitali Sweets,Mitali Sweets, Mishti,,,,,,,
18217479, Curry Pot,Curry Pot, Bengali,,,,,,,
18162681, KK Foods, Error Code = 404,,,,,,,,
18325271, Refuel,Refuel, Street Food, Momos,,,,,,
25525, Hot N Spice Chaats,Mom's Chaats, Street Food, North Indian, Beverages,,,,,
23561, Bejing,Bejing, Fast Food,,,,,,,
25064, Manpasand Pure Veg,Manpasand Pure Veg, North Indian, Rajasthani,,,,,,
23763, MRK Fast Food,MRK Fast Food, Street Food,,,,,,,
20802, Riddhi Siddhi,Riddhi Siddhi, North Indian, South Indian,,,,,,
18386817, Kabul Kolkata,Kabul Kolkata, Afghani, Mughlai,,,,,,
25754, Sweet Sensations,Sweet Sensations, Bakery,,,,,,,
24904, Decadence, Error Code = 404,,,,,,,,
18265444, Bishnu ji Chat Centre,Bishnu ji Chat Centre, Street Food,,,,,,,
22828, Cookie Man,Cookie Man, Bakery, Desserts,,,,,,
18377114, Orko'ss Express Cafe,Orko'ss Express Cafe, Cafe,,,,,,,
18403759, Moghlai Village,Moghlai Village, Chinese, North Indian,,,,,,
22575, POP Pride of Punjab,POP Pride of Punjab, North Indian, Chinese,,,,,,
18204520, Dosa Hut, Error Code = 404,,,,,,,,
18237081, Thau Thau,Thau Thau, Chinese,,,,,,,
23322, Country Roads,Country Roads, North Indian, Chinese, Continental, Thai,,,,
24588, Sunset Bar & Restaurant, Error Code = 404,,,,,,,,
18303884, Roti di Potli,Roti di Potli, North Indian,,,,,,,
18342941, Rishika,Rishika, Chinese, Biryani, North Indian,,,,,
18343766, Yasoda Nimke House,Yasoda Nimke House, Street Food, Mishti,,,,,,
22505, Annapurna Hotel,Annapurna Hotel, Bengali,,,,,,,
24270, Sher E Punjab,Sher E Punjab, Chinese, Fast Food,,,,,,
18386807, Darchini,Darchini, Bengali,,,,,,,
18431480, Sharughan Sah Muriwala,Sharughan Sah Muriwala, Street Food,,,,,,,
22748, Rocks,Rocks, Continental, North Indian, Chinese,,,,,
24165, Chillies,Chillies, Chinese,,,,,,,
18377091, Sky Green Rooftop,Sky Green Rooftop, North Indian, South Indian,,,,,,
24171, Satyanarayan Misthana Bhandhar,Satyanarayan Misthana Bhandhar, Mishti,,,,,,,
24784, Su China Zone,Su China Zone, Chinese,,,,,,,
23422, Biryani & Chinese Hut, Error Code = 404,,,,,,,,
24176, New City Restaurant,New City Restaurant, North Indian, Mughlai, Biryani,,,,,
25466, Biswas Mistanna Bhander,Biswas Mistanna Bhander, Mishti,,,,,,,
18325281, Flavours Of Asia,Flavours Of Asia, Chinese, Momos,,,,,,
21680, Blue Sapphire,Blue Sapphire, North Indian, Chinese, Bengali, Fast Food, Bangladeshi,,,
18249174, Jalajoga Misti,Jalajoga Misti, Mishti,,,,,,,
25096, Agarwal's Pav Bhaji,Agarwal's Pav Bhaji, Street Food,,,,,,,
22485, Anshuprio Foodie Club,Anshuprio Foodie Club, Chinese, Fast Food,,,,,,
25534, Bliss Bakery,Bliss Bakery, Bakery, Desserts,,,,,,
22675, Aristo Cafe,Aristo Cafe, South Indian,,,,,,,
18281741, Annapurna Sweets,Annapurna Sweets, Mishti,,,,,,,
18143239, Ghosh & Co.,Ghosh & Co., Mishti,,,,,,,
24238, Jaiswal Nimki House,Jaiswal Nimki House, Mishti,,,,,,,
25162, Mouchak,Mouchak, Mishti,,,,,,,
18420407, New Noodle Bar, Error Code = 404,,,,,,,,
25066, Diet Box,Diet Box, Healthy Food,,,,,,,
18237057, Galang Gaban, Error Code = 404,,,,,,,,
24397, Ganguram's,Ganguram's, Mishti,,,,,,,
18386813, Kulfiano,Kulfiano, Ice Cream, Desserts,,,,,,
24386, Kebab Koobideh, Error Code = 404,,,,,,,,
18213997, Aahar Restaurant,Aahar Restaurant, North Indian, Chinese, Biryani,,,,,
18070784, Marufaz Xpress, Error Code = 404,,,,,,,,
18198673, Dhaka Misthana Bhandar,Dhaka Misthana Bhandar, Mishti,,,,,,,
24468, Bhikharam Chandmal,Bhikharam Chandmal, Street Food, South Indian, Mishti,,,,,
25187, Anamika Fast  Food Center,Anamika Fast  Food Center, Chinese, North Indian, Indian,,,,,
18296322, Classic Kitchen, Error Code = 500,,,,,,,,
18361670, Zaffrani,Zaffrani, Mughlai,,,,,,,
18431489, PP's Vegan,PP's Vegan, Cafe, Beverages, Chinese, Desserts, Italian, North Indian,,
18386801, Toaste Adda,Toaste Adda, Fast Food,,,,,,,
22756, Khana Khazana New Chinese Fast Food Centre,Khana Khazana New Chinese Fast Food Centre, Chinese, Fast Food, Momos,,,,,
18236296, Quality Fast Food,Quality Fast Food, Chinese, Street Food,,,,,,
18143271, Chennai Express,Chennai Express, South Indian, Street Food,,,,,,
18287261, Cafe B.I.U., Error Code = 404,,,,,,,,
24001, Behala Food Corner,Behala Food Corner, Fast Food, Chinese,,,,,,
18249186, Gokul Bhog,Gokul Bhog, Mishti, Fast Food,,,,,,
23327, Makhan Lal Das & Sons,Makhan Lal Das & Sons, Mishti,,,,,,,
18133519, Green Salad, Error Code = 404,,,,,,,,
18309975, Dubbawala,Dubbawala, Bengali, Biryani,,,,,,
18204189, Sandwich Wala,Sandwich Wala, Fast Food,,,,,,,
25517, Encrust By Disha Mooljee,Encrust By Disha Mooljee, Bakery, Desserts,,,,,,
24859, Swaad Restaurant,Swaad Restaurant, Chinese, North Indian,,,,,,
18224037, Taraknath Mistanna Bhandar,Taraknath Mistanna Bhandar, Mishti,,,,,,,
22848, Southini,Southini, South Indian,,,,,,,
23482, Royal Fast Food, Error Code = 404,,,,,,,,
23153, Endrapuri,Endrapuri, Mishti,,,,,,,
18281704, Eastern Sweets & Confectioner,Eastern Sweets & Confectioner, Mishti,,,,,,,
23400, Joyguru Mishtan Bhandar,Joyguru Mishtan Bhandar, Fast Food, Mishti,,,,,,
22093, Nasha,Nasha, North Indian, Chinese,,,,,,
18320016, Just Biryani,Just Biryani, Biryani,,,,,,,
24829, Alishaan Biryani House, Error Code = 404,,,,,,,,
21987, Fast Food Centre,Fast Food Centre, Fast Food, Chinese,,,,,,
18162654, Cassoulet Restaurant,Cassoulet Restaurant, North Indian, Chinese, Momos,,,,,
22840, Parivar Biriyani,Parivar Biriyani, Biryani,,,,,,,
24261, Rice Plate Restaurant,Rice Plate Restaurant, North Indian,,,,,,,
18166936, Yum Tum,Yum Tum, Fast Food, Street Food, Momos,,,,,
25446, Shree Krishna Sweets,Shree Krishna Sweets, Mishti,,,,,,,
21817, Hotel Saini Inn,Hotel Saini Inn, North Indian, Chinese,,,,,,
18297074, US Burger & Fried Chicken, Error Code = 404,,,,,,,,
18134917, Door Of Taste, Error Code = 404,,,,,,,,
18134905, Madras Hindu Restaurant,Madras Hindu Restaurant, South Indian,,,,,,,
18270232, Zafrani, Error Code = 404,,,,,,,,
23991, Crown South Indian,Crown South Indian, South Indian,,,,,,,
25183, Deshapran Sweets,Deshapran Sweets, Mishti,,,,,,,
18353541, Thhek, Error Code = 404,,,,,,,,
25579, Planet Restaurant, Error Code = 404,,,,,,,,
18361634, Randhan, Error Code = 404,,,,,,,,
18198670, The Suruchi Food Center,The Suruchi Food Center, North Indian, Chinese,,,,,,
25715, Hotel Apanjan,Hotel Apanjan, Chinese, North Indian,,,,,,
24005, Haji Fast Food Centre,Haji Fast Food Centre, North Indian, Fast Food,,,,,,
18368649, Daawat-e-mughlai, Error Code = 404,,,,,,,,
24861, Veg Foodiezz Cafeteria, Error Code = 404,,,,,,,,
18311128, Dine Away, Error Code = 404,,,,,,,,
