18398880, ﻿JW Kitchen - JW Marriott,JW Kitchen - JW Marriott Hotel Kolkata, North Indian, European, Mediterranean, Thai, Salad, Juices
20404, Peter Cat,Peter Cat, Continental, North Indian
20842, Barbeque Nation,Barbeque Nation, North Indian, Chinese, Kebab, BBQ
25570, Barbeque Nation,Barbeque Nation, North Indian, Chinese, Kebab, BBQ
18017612, Spice Kraft,Spice Kraft, Continental, Asian, Middle Eastern
18017615, What's Up,What's Up, Chinese, Continental, Italian, Kebab
20002, 6 Ballygunge Place,6 Ballygunge Place, Bengali
24286, The Irish House,The Irish House, European, American
23273, Oudh 1590,Oudh 1590, Mughlai, Awadhi, Biryani
20350, Mocambo,Mocambo, Continental
24537, Jaisalmer,Jaisalmer- Sonar Kella, North Indian, Chinese
24760, Fly Kouzina,Fly Kouzina, Continental, North Indian, Chinese
20747, India Restaurant,India Restaurant, Biryani, North Indian, Chinese, Mughlai
21212, Flurys,Flurys, Bakery, Continental, Cafe, Desserts
23729, Chili's Grill & Bar,Chili's Grill & Bar, American, Mexican, Italian, Burger
24452, Sigree Global Grill,Sigree Global Grill, North Indian
24530, Santa's Fantasea,Santa's Fantasea, Seafood, Chinese
25628, Oudh 1590,Oudh 1590, Mughlai, Awadhi
20852, Afraa Restaurant And Lounge,Afraa Restaurant And Lounge, Continental, Italian, Mediterranean
21636, Blue And Beyond,Blue And Beyond, Continental, North Indian, Chinese, Kebab, Thai
20797, Arsalan,Arsalan, North Indian, Mughlai, Rolls
18259462, Ocean Grill,Ocean Grill, Continental, Seafood, North Indian, Asian
20870, BarBQ,BarBQ, Chinese, North Indian
18143268, Santa's Fantasea,Santa's Fantasea, Seafood, Chinese
18217475, Asia Kitchen by Mainland China,Asia Kitchen by Mainland China, Asian, Chinese, Momos
25664, Gabbar's Bar & Kitchen,Gabbar's Bar & Kitchen, North Indian, Chinese, Mexican, Italian
20240, Hatari,Hatari, Chinese, North Indian, Seafood
23933, Chowman,Chowman, Chinese, Seafood
23636, The Corner Courtyard,The Corner Courtyard, Continental, Seafood, Italian, European
20833, The Wall,The Wall, Chinese, Japanese, Seafood, Thai, Momos
24629, The Factory Outlet,TFO - The Factory Outlet, European, Mediterranean, Continental
22164, Mrs. Magpie,Mrs. Magpie, Cafe, Bakery, Desserts
18343765, My Big Fat Belly,My Big Fat Belly, American, Italian, Salad
24503, Yauatcha,Yauatcha, Tea, Chinese, Asian, Cantonese, Momos
18311134, Barcelos, Error Code = 404
18249144, Hoppipola,Hoppipola, Italian, Mexican, American, Mediterranean
20782, Haka,Haka, Chinese
24657, Abar Baithak,Abar Baithak, Cafe
24564, Paris Cafe,Paris Cafe, Cafe, Bakery, Desserts, Italian, Continental
18377112, Nawwarah,Nawwarah Fine Dine & Lounge, Chinese, Cafe, North Indian, Mexican, Continental, Italian
24342, The Bikers Cafe,The Bikers Cafe, Fast Food, American, European, Salad
24525, The Steak Factory,The Steak Factory, Continental, Italian
21885, Bon Appetit,Bon Appetit, Cafe, Italian, Desserts, Salad
20855, Olypub,Olypub, Continental, North Indian
20456, Scoop,Scoop, Fast Food, Chinese, South Indian, Continental, North Indian, Desserts, Momos
25587, TGI Friday's,TGI Fridays, Mexican, American
23557, Aminia,Aminia, Mughlai, Biryani, North Indian, Rolls
23767, Rang De Basanti Dhaba,Rang De Basanti Dhaba, North Indian
21426, Kaafila,Kaafila, North Indian, Afghani, Mughlai
25714, Chili's Grill & Bar,Chili's Grill & Bar, American, Mexican, Italian, Burger
23587, Tamara - Pipal Tree Hotel,Tamara - Pipal Tree Hotel, North Indian, Chinese, Mexican, Thai, Continental
21308, 6 Ballygunge Place,6 Ballygunge Place, Bengali
18198678, Momo I Am,Momo I Am, Tibetan, Chinese, Asian, Momos
21380, Tung Fong,Tung Fong, Asian
21411, Royal Indian Hotel,Royal Indian Hotel, Biryani, North Indian, Mughlai
25718, Chili's Grill & Bar,Chili's Grill & Bar, American, Mexican, Italian, Burger
23805, Au Bon Pain, Error Code = 404
25654, Hakuna Matata,Hakuna Matata, Continental, Mexican, Italian, North Indian
21997, Wise Owl,Wise Owl, Cafe, Italian, Salad
21346, Golden Joy,Golden Joy, Chinese
23831, Cafe Mezzuna,Cafe Mezzuna, Italian, Mediterranean, Salad
21431, Big Boss,Big Boss, Chinese
25199, MUD,MUD, Cafe, Fast Food
21347, Beijing,Beijing, Chinese
21176, Nizam's,Nizam's, Fast Food, Mughlai, North Indian
24205, Bombay Brasserie,Bombay Brasserie, North Indian
20613, Calcutta Bistro,Calcutta Bistro, Chinese, North Indian
21520, Bohemian,Bohemian, Bengali, North Indian, Seafood
20754, Balwant Singh's Eating House,Balwant Singh's Eating House, North Indian
18343730, The GRID,The GRID, Continental, Italian, Pizza
24313, Balle Balle Dhaba,Balle Balle Dhaba, North Indian
20518, Tandoor Park,Tandoor Park, North Indian, Chinese
21220, Flame & Grill,Flame N Grill Restaurant, North Indian, Continental
21578, CIT Cafe,CIT Cafe, Chinese, Seafood
18017610, Terminal 11,Terminal 11, Cafe, American, Beverages, Fast Food, Continental, Desserts, Italian, Salad
20928, Mainland China,Mainland China, Chinese, Momos
20720, Piccadilly Square,Piccadilly Square, Italian, Bakery, Desserts, Salad
21764, Indian Coffee House,Indian Coffee House, Cafe, Chinese, Fast Food
